"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
6.55293955852972,7.25567216215384,76.8264072592296,1.58837088824098e-15,8.42217739258002e-15,154,8.42217739258002e-15,"762708","CD8 Naive",0.27710843373494
-0.0227332735336033,5.37351666793079,0.00140450776325106,0.970132370357568,0.978503824561203,155,0.978503824561203,"771421","CD14 Monocyte",0.113924050632911
-1.1813000972934,9.47637374191147,2.95726731733283,0.0866303673764319,0.132283606324687,156,0.132283606324687,"424815","CD4 Tfh",0.176470588235294
-0.610935729614448,7.43492904965535,1.60236609132154,0.206651861810275,0.288215911045573,157,0.288215911045573,"226105","CD14 Monocyte",0.318497913769124
2.49396095087269,6.46914939143617,24.1935699251297,1.51039978925311e-06,2.9336408723886e-06,158,2.9336408723886e-06,"633331","ILC1",0.13034188034188
-3.57995245191055,5.442611679105,109.573618122943,3.84304359023246e-19,1.57983843916365e-17,159,1.57983843916365e-17,"693942","CD4 Th17",0.224719101123595
-0.858922744046522,7.97133367656942,1.99064311799649,0.159416871391873,0.229879391234784,160,0.229879391234784,"935031","CD4 Naive",0.391780821917808
-0.642150451556721,5.29477205887673,4.98667689858166,0.61154264849154,0.695696212691855,161,0.695696212691855,"434130","ILC1",0.176470588235294
3.326398486403,5.52189984360987,67.4513028879568,4.59291193863539e-14,1.20115365976471e-13,162,1.20115365976471e-13,"666642","CD4 Naive",0.544303797468354
-0.153549009149327,5.42136493723323,0.204922370603067,0.651137664442597,0.730259751555567,163,0.730259751555567,"593796","CD4 Th22",0.216867469879518
-1.40051790136588,7.54079241687786,5.76327092861368,0.017036839670823,0.0282030598573052,164,0.0282030598573052,"427300","CD4 Naive",0.334831460674157
-3.82766584183428,5.50748596394708,97.5946501746959,1.17725374579462e-17,1.75082272194339e-16,165,1.75082272194339e-16,"73806","CD14 Monocyte",0.960573476702509
4.94132103258996,6.17968255620701,76.8077264555104,1.59884604790618e-15,8.45681986274412e-15,166,8.45681986274412e-15,"668269","CD4 Naive",0.588235294117647
-2.42928959761291,5.23842253388696,86.2202312915771,3.60063516315756e-16,2.82581959090965e-15,167,2.82581959090965e-15,"752714","NK CD56dim CD57int",0.291666666666667
4.41182182222587,6.23788979578145,75.4679084019915,3.53215297107439e-16,2.78238102333549e-15,168,2.78238102333549e-15,"533673","CD4 Naive",0.617834394904459
-1.64293783818078,5.85416635823642,12.8449406627339,0.191884779813093,0.270192737952342,169,0.270192737952342,"245769","CD14 Monocyte",0.393700787401575
-3.02270855392585,5.32028734057062,95.8440603270052,1.97055502292984e-17,2.64069460940999e-16,170,2.64069460940999e-16,"647929","CD4 Tfh",0.335365853658537
0.0483283445148522,5.29644163899105,0.0762767666114292,0.782617730916348,0.838615368034293,171,0.838615368034293,"936754","ILC1",0.327586206896552
5.89979724870235,6.77917722591739,78.9409567089448,7.57231118563418e-16,4.92440864705347e-15,172,4.92440864705347e-15,"524640","CD4 Naive",0.698630136986301
-1.79821069852703,7.35529495447507,9.42414423612494,0.00235815553143435,0.00411147192588045,173,0.00411147192588045,"950186","CD4 Th17",0.213559322033898
-0.330460530778984,5.35951922914586,1.01484972903713,0.314639528070992,0.410218100308664,174,0.410218100308664,"579095","CD4 Naive",0.227272727272727
-1.00871579920019,6.27335417248619,5.03940786900642,0.176949834748086,0.251869012507773,175,0.251869012507773,"413760","CD4 Naive",0.27741935483871
-0.383335653065458,6.41310305593138,0.729966567440552,0.393646227729326,0.492255773504221,176,0.492255773504221,"30834","CD14 Monocyte",0.857142857142857
5.29381604963689,6.38311678654875,78.4776952305184,8.90172020395062e-16,5.52601909151886e-15,177,5.52601909151886e-15,"123642","CD14 Monocyte",0.968888888888889
